universe_code,universe_name,movie_code,movie_name,country_code,country_name,release_date,opening,gross
2000,DCEU,108,Birds of Prey,598,Uruguay,6-Feb-20,24316,51295
2000,DCEU,108,Birds of Prey,61,Australia,6-Feb-20,2580000,7537396
2000,DCEU,108,Birds of Prey,852,Hong Kong,6-Feb-20,N/A,1700000
2000,DCEU,108,Birds of Prey,91,India,7-Feb-20,418637,818000
2000,DCEU,108,Birds of Prey,62,Indonesia,5-Feb-20,2400000,3700000
2000,DCEU,108,Birds of Prey,81,Japan,20-Mar-20,1109258,4508578
2000,DCEU,108,Birds of Prey,64,New Zealand,6-Feb-20,299885,901086
2000,DCEU,108,Birds of Prey,1007,Russia/CIS,6-Feb-20,3747278,6135978
2000,DCEU,108,Birds of Prey,82,South Korea,5-Feb-20,2000000,3000000
2000,DCEU,108,Birds of Prey,886,Taiwan,7-Feb-20,1560000,3700000
2000,DCEU,108,Birds of Prey,84,Vietnam,6-Feb-20,521314,1229778
2000,DCEU,109,Wonder Woman 1984,1,United States,25-Dec-20,16701957,46534027
2000,DCEU,109,Wonder Woman 1984,359,Bulgaria,5-Feb-21,14057,62396
2000,DCEU,109,Wonder Woman 1984,385,Croatia,24-Dec-20,43001,209962
2000,DCEU,109,Wonder Woman 1984,49,Germany,17-Jun-21,23338,71659
2000,DCEU,109,Wonder Woman 1984,354,Iceland,18-Dec-20,35438,182453
2000,DCEU,109,Wonder Woman 1984,39,Italy,13-May-21,18002,38160
2000,DCEU,109,Wonder Woman 1984,370,Lithuania,30-Apr-21,2967,6312
2000,DCEU,109,Wonder Woman 1984,31,Netherlands,10-Jun-21,3692,7678
2000,DCEU,109,Wonder Woman 1984,351,Portugal,16-Dec-20,104614,433784
2000,DCEU,109,Wonder Woman 1984,966,Saudi Arabia,17-Dec-20,N/A,3400000
2000,DCEU,109,Wonder Woman 1984,1008,Serbia and Montenegro,24-Dec-20,N/A,129124
2000,DCEU,109,Wonder Woman 1984,421,Slovakia,17-Dec-20,30514,38469
2000,DCEU,109,Wonder Woman 1984,27,South Africa,18-Dec-20,N/A,739214
2000,DCEU,109,Wonder Woman 1984,34,Spain,18-Dec-20,1103212,4400000
2000,DCEU,109,Wonder Woman 1984,380,Ukraine,17-Dec-20,408254,1104397
2000,DCEU,109,Wonder Woman 1984,971,United Arab Emirates,17-Dec-20,N/A,3171866
2000,DCEU,109,Wonder Woman 1984,44,United Kingdom,18-Dec-20,1145069,2235243
2000,DCEU,109,Wonder Woman 1984,55,Brazil,17-Dec-20,1660175,6900000
2000,DCEU,109,Wonder Woman 1984,57,Colombia,25-Dec-20,341483,1322486
2000,DCEU,109,Wonder Woman 1984,52,Mexico,16-Dec-20,1383625,4959500
2000,DCEU,109,Wonder Woman 1984,61,Australia,26-Dec-20,3989697,19204042
2000,DCEU,109,Wonder Woman 1984,852,Hong Kong,18-Feb-21,510833,1100719
2000,DCEU,109,Wonder Woman 1984,91,India,24-Dec-20,N/A,N/A
2000,DCEU,109,Wonder Woman 1984,81,Japan,18-Dec-20,1106761,5300000
2000,DCEU,109,Wonder Woman 1984,64,New Zealand,26-Dec-20,632723,2840249
2000,DCEU,109,Wonder Woman 1984,1007,Russia/CIS,7-Jan-21,573532,3921888
2000,DCEU,109,Wonder Woman 1984,65,Singapore,17-Dec-20,N/A,3900000
2000,DCEU,109,Wonder Woman 1984,82,South Korea,23-Dec-20,1794974,4398287
2000,DCEU,109,Wonder Woman 1984,886,Taiwan,17-Dec-20,3500000,8900000
2000,DCEU,109,Wonder Woman 1984,66,Thailand,17-Dec-20,2000000,3200000
2000,DCEU,109,Wonder Woman 1984,84,Vietnam,18-Dec-20,755784,1983902
2000,DCEU,109,Wonder Woman 1984,86,China,18-Dec-20,18700000,25000000
